"LE_orig"	"LE_f"	"LE_fqc"	"LE_fall"	"LE_fall_qc"	"LE_fnum"	"LE_fsd"	"LE_fmeth"	"LE_fwin"
57.15	57.15	0	57.15	NA	NA	NA	NA	NA
NA	40.7733333333333	1	40.7733333333333	1	3	14.3321538274376	1	14
17.45	17.45	0	17.45	NA	NA	NA	NA	NA
9.58	9.58	0	9.58	NA	NA	NA	NA	NA
9.84	9.84	0	9.84	NA	NA	NA	NA	NA
4.79	4.79	0	4.79	NA	NA	NA	NA	NA
23.22	23.22	0	23.22	NA	NA	NA	NA	NA
NA	18.8853448275862	1	18.8853448275862	1	58	15.0594881457618	1	14
-8.33	-8.33	0	-8.33	NA	NA	NA	NA	NA
-15.3	-15.3	0	-15.3	NA	NA	NA	NA	NA
NA	5.3353488372093	1	5.3353488372093	1	86	9.14522449442066	1	14
8.98	8.98	0	8.98	NA	NA	NA	NA	NA
1.04	1.04	0	1.04	NA	NA	NA	NA	NA
10.01	10.01	0	10.01	NA	NA	NA	NA	NA
NA	3.71219298245614	1	3.71219298245614	1	114	7.91766287573269	1	14
15.41	15.41	0	15.41	NA	NA	NA	NA	NA
-2.11	-2.11	0	-2.11	NA	NA	NA	NA	NA
4.13	4.13	0	4.13	NA	NA	NA	NA	NA
-2.09	-2.09	0	-2.09	NA	NA	NA	NA	NA
-3.71	-3.71	0	-3.71	NA	NA	NA	NA	NA
NA	3.21927272727273	1	3.21927272727273	1	110	7.63686120127283	1	14
-24.93	-24.93	0	-24.93	NA	NA	NA	NA	NA
NA	3.14210526315789	1	3.14210526315789	1	114	7.39833244469813	1	14
NA	3.15626086956522	1	3.15626086956522	1	115	7.36737622138916	1	14
15.12	15.12	0	15.12	NA	NA	NA	NA	NA
26.69	26.69	0	26.69	NA	NA	NA	NA	NA
87.74	87.74	0	87.74	NA	NA	NA	NA	NA
224.03	224.03	0	224.03	NA	NA	NA	NA	NA
260.28	260.28	0	260.28	NA	NA	NA	NA	NA
255.44	255.44	0	255.44	NA	NA	NA	NA	NA
264.69	264.69	0	264.69	NA	NA	NA	NA	NA
310.74	310.74	0	310.74	NA	NA	NA	NA	NA
392.7	392.7	0	392.7	NA	NA	NA	NA	NA
436.6	436.6	0	436.6	NA	NA	NA	NA	NA
396.3	396.3	0	396.3	NA	NA	NA	NA	NA
494.63	494.63	0	494.63	NA	NA	NA	NA	NA
488.56	488.56	0	488.56	NA	NA	NA	NA	NA
425.25	425.25	0	425.25	NA	NA	NA	NA	NA
383.04	383.04	0	383.04	NA	NA	NA	NA	NA
429.54	429.54	0	429.54	NA	NA	NA	NA	NA
458.12	458.12	0	458.12	NA	NA	NA	NA	NA
385.89	385.89	0	385.89	NA	NA	NA	NA	NA
408.59	408.59	0	408.59	NA	NA	NA	NA	NA
299.13	299.13	0	299.13	NA	NA	NA	NA	NA
258.99	258.99	0	258.99	NA	NA	NA	NA	NA
246.68	246.68	0	246.68	NA	NA	NA	NA	NA
156.47	156.47	0	156.47	NA	NA	NA	NA	NA
127.67	127.67	0	127.67	NA	NA	NA	NA	NA
41.03	41.03	0	41.03	NA	NA	NA	NA	NA
NA	64.804347826087	1	64.804347826087	1	23	27.3585751599496	1	14
32.9	32.9	0	32.9	NA	NA	NA	NA	NA
21.44	21.44	0	21.44	NA	NA	NA	NA	NA
12.42	12.42	0	12.42	NA	NA	NA	NA	NA
3.23	3.23	0	3.23	NA	NA	NA	NA	NA
4.78	4.78	0	4.78	NA	NA	NA	NA	NA
5.58	5.58	0	5.58	NA	NA	NA	NA	NA
4.51	4.51	0	4.51	NA	NA	NA	NA	NA
2.81	2.81	0	2.81	NA	NA	NA	NA	NA
2.41	2.41	0	2.41	NA	NA	NA	NA	NA
-8.72	-8.72	0	-8.72	NA	NA	NA	NA	NA
NA	3.53773913043478	1	3.53773913043478	1	115	8.27172811882142	1	14
1.52	1.52	0	1.52	NA	NA	NA	NA	NA
-9.13	-9.13	0	-9.13	NA	NA	NA	NA	NA
5.35	5.35	0	5.35	NA	NA	NA	NA	NA
-4.06	-4.06	0	-4.06	NA	NA	NA	NA	NA
NA	3.06956140350877	1	3.06956140350877	1	114	7.97214513390337	1	14
NA	2.57222222222222	1	2.57222222222222	1	99	7.22981010781136	1	14
-2.69	-2.69	0	-2.69	NA	NA	NA	NA	NA
1.51	1.51	0	1.51	NA	NA	NA	NA	NA
NA	2.6730303030303	1	2.6730303030303	1	99	6.89293522598933	1	14
-1.77	-1.77	0	-1.77	NA	NA	NA	NA	NA
9.48	9.48	0	9.48	NA	NA	NA	NA	NA
39.35	39.35	0	39.35	NA	NA	NA	NA	NA
37.51	37.51	0	37.51	NA	NA	NA	NA	NA
132.23	132.23	0	132.23	NA	NA	NA	NA	NA
178.32	178.32	0	178.32	NA	NA	NA	NA	NA
238.35	238.35	0	238.35	NA	NA	NA	NA	NA
263.86	263.86	0	263.86	NA	NA	NA	NA	NA
316.77	316.77	0	316.77	NA	NA	NA	NA	NA
354.01	354.01	0	354.01	NA	NA	NA	NA	NA
378.29	378.29	0	378.29	NA	NA	NA	NA	NA
489.1	489.1	0	489.1	NA	NA	NA	NA	NA
503.72	503.72	0	503.72	NA	NA	NA	NA	NA
455.28	455.28	0	455.28	NA	NA	NA	NA	NA
533.09	533.09	0	533.09	NA	NA	NA	NA	NA
496.08	496.08	0	496.08	NA	NA	NA	NA	NA
441.39	441.39	0	441.39	NA	NA	NA	NA	NA
494.04	494.04	0	494.04	NA	NA	NA	NA	NA
424.3	424.3	0	424.3	NA	NA	NA	NA	NA
414.72	414.72	0	414.72	NA	NA	NA	NA	NA
363.09	363.09	0	363.09	NA	NA	NA	NA	NA
281.64	281.64	0	281.64	NA	NA	NA	NA	NA
231.17	231.17	0	231.17	NA	NA	NA	NA	NA
176.6	176.6	0	176.6	NA	NA	NA	NA	NA
109.9	109.9	0	109.9	NA	NA	NA	NA	NA
121.16	121.16	0	121.16	NA	NA	NA	NA	NA
55.48	55.48	0	55.48	NA	NA	NA	NA	NA
38.66	38.66	0	38.66	NA	NA	NA	NA	NA
34.6	34.6	0	34.6	NA	NA	NA	NA	NA
11.73	11.73	0	11.73	NA	NA	NA	NA	NA
21.47	21.47	0	21.47	NA	NA	NA	NA	NA
25.36	25.36	0	25.36	NA	NA	NA	NA	NA
12.6	12.6	0	12.6	NA	NA	NA	NA	NA
6.52	6.52	0	6.52	NA	NA	NA	NA	NA
NA	5.5405376344086	1	5.5405376344086	1	93	9.04002842021208	1	14
3.38	3.38	0	3.38	NA	NA	NA	NA	NA
5.1	5.1	0	5.1	NA	NA	NA	NA	NA
7.05	7.05	0	7.05	NA	NA	NA	NA	NA
1.61	1.61	0	1.61	NA	NA	NA	NA	NA
-3.27	-3.27	0	-3.27	NA	NA	NA	NA	NA
NA	3.32443548387097	1	3.32443548387097	1	124	7.87154196136071	1	14
1.14	1.14	0	1.14	NA	NA	NA	NA	NA
4.99	4.99	0	4.99	NA	NA	NA	NA	NA
-5.88	-5.88	0	-5.88	NA	NA	NA	NA	NA
5.06	5.06	0	5.06	NA	NA	NA	NA	NA
12.41	12.41	0	12.41	NA	NA	NA	NA	NA
-3.07	-3.07	0	-3.07	NA	NA	NA	NA	NA
NA	3.10227722772277	1	3.10227722772277	1	101	6.87304341339237	1	14
5.08	5.08	0	5.08	NA	NA	NA	NA	NA
4.17	4.17	0	4.17	NA	NA	NA	NA	NA
56.48	56.48	0	56.48	NA	NA	NA	NA	NA
47.49	47.49	0	47.49	NA	NA	NA	NA	NA
115.34	115.34	0	115.34	NA	NA	NA	NA	NA
136.82	136.82	0	136.82	NA	NA	NA	NA	NA
197.35	197.35	0	197.35	NA	NA	NA	NA	NA
232.38	232.38	0	232.38	NA	NA	NA	NA	NA
294.7	294.7	0	294.7	NA	NA	NA	NA	NA
383.28	383.28	0	383.28	NA	NA	NA	NA	NA
416.89	416.89	0	416.89	NA	NA	NA	NA	NA
424.46	424.46	0	424.46	NA	NA	NA	NA	NA
438.53	438.53	0	438.53	NA	NA	NA	NA	NA
370.64	370.64	0	370.64	NA	NA	NA	NA	NA
453.88	453.88	0	453.88	NA	NA	NA	NA	NA
480.27	480.27	0	480.27	NA	NA	NA	NA	NA
496.29	496.29	0	496.29	NA	NA	NA	NA	NA
440.8	440.8	0	440.8	NA	NA	NA	NA	NA
398.84	398.84	0	398.84	NA	NA	NA	NA	NA
381.74	381.74	0	381.74	NA	NA	NA	NA	NA
355.45	355.45	0	355.45	NA	NA	NA	NA	NA
266.76	266.76	0	266.76	NA	NA	NA	NA	NA
218.68	218.68	0	218.68	NA	NA	NA	NA	NA
224.33	224.33	0	224.33	NA	NA	NA	NA	NA
170.23	170.23	0	170.23	NA	NA	NA	NA	NA
105.11	105.11	0	105.11	NA	NA	NA	NA	NA
35.18	35.18	0	35.18	NA	NA	NA	NA	NA
48.84	48.84	0	48.84	NA	NA	NA	NA	NA
27.73	27.73	0	27.73	NA	NA	NA	NA	NA
27.49	27.49	0	27.49	NA	NA	NA	NA	NA
12.05	12.05	0	12.05	NA	NA	NA	NA	NA
NA	11.8180519480519	1	11.8180519480519	1	77	12.3263342438862	1	14
4.52	4.52	0	4.52	NA	NA	NA	NA	NA
2.05	2.05	0	2.05	NA	NA	NA	NA	NA
2.41	2.41	0	2.41	NA	NA	NA	NA	NA
NA	5.502	1	5.502	1	95	8.31367504572782	1	14
-6.51	-6.51	0	-6.51	NA	NA	NA	NA	NA
NA	3.78818181818182	1	3.78818181818182	1	99	7.390947215487	1	14
2.97	2.97	0	2.97	NA	NA	NA	NA	NA
1.48	1.48	0	1.48	NA	NA	NA	NA	NA
1.23	1.23	0	1.23	NA	NA	NA	NA	NA
NA	2.72436363636364	1	2.72436363636364	1	110	7.20374246864981	1	14
0.41	0.41	0	0.41	NA	NA	NA	NA	NA
-7.22	-7.22	0	-7.22	NA	NA	NA	NA	NA
-0.72	-0.72	0	-0.72	NA	NA	NA	NA	NA
-0.82	-0.82	0	-0.82	NA	NA	NA	NA	NA
8.27	8.27	0	8.27	NA	NA	NA	NA	NA
3.85	3.85	0	3.85	NA	NA	NA	NA	NA
NA	3.38764705882353	1	3.38764705882353	1	85	7.12915503693223	1	14
7.05	7.05	0	7.05	NA	NA	NA	NA	NA
37.84	37.84	0	37.84	NA	NA	NA	NA	NA
65.2	65.2	0	65.2	NA	NA	NA	NA	NA
111.25	111.25	0	111.25	NA	NA	NA	NA	NA
174.72	174.72	0	174.72	NA	NA	NA	NA	NA
256.68	256.68	0	256.68	NA	NA	NA	NA	NA
290.79	290.79	0	290.79	NA	NA	NA	NA	NA
296.55	296.55	0	296.55	NA	NA	NA	NA	NA
310.05	310.05	0	310.05	NA	NA	NA	NA	NA
322.81	322.81	0	322.81	NA	NA	NA	NA	NA
362.46	362.46	0	362.46	NA	NA	NA	NA	NA
468.12	468.12	0	468.12	NA	NA	NA	NA	NA
493.09	493.09	0	493.09	NA	NA	NA	NA	NA
434.6	434.6	0	434.6	NA	NA	NA	NA	NA
520.45	520.45	0	520.45	NA	NA	NA	NA	NA
428.89	428.89	0	428.89	NA	NA	NA	NA	NA
405.39	405.39	0	405.39	NA	NA	NA	NA	NA
408.5	408.5	0	408.5	NA	NA	NA	NA	NA
361.11	361.11	0	361.11	NA	NA	NA	NA	NA
356.21	356.21	0	356.21	NA	NA	NA	NA	NA
253.75	253.75	0	253.75	NA	NA	NA	NA	NA
253.77	253.77	0	253.77	NA	NA	NA	NA	NA
248.58	248.58	0	248.58	NA	NA	NA	NA	NA
173.05	173.05	0	173.05	NA	NA	NA	NA	NA
99.63	99.63	0	99.63	NA	NA	NA	NA	NA
64.62	64.62	0	64.62	NA	NA	NA	NA	NA
34.4	34.4	0	34.4	NA	NA	NA	NA	NA
16.61	16.61	0	16.61	NA	NA	NA	NA	NA
11.13	11.13	0	11.13	NA	NA	NA	NA	NA
16.52	16.52	0	16.52	NA	NA	NA	NA	NA
3.57	3.57	0	3.57	NA	NA	NA	NA	NA
NA	14.4093243243243	1	14.4093243243243	1	74	14.1712301001327	1	14
NA	13.9265277777778	1	13.9265277777778	1	72	14.041980535214	1	14
3.88	3.88	0	3.88	NA	NA	NA	NA	NA
NA	6.91947368421053	1	6.91947368421053	1	95	10.1866669604242	1	14
-10.54	-10.54	0	-10.54	NA	NA	NA	NA	NA
-9.82	-9.82	0	-9.82	NA	NA	NA	NA	NA
NA	5.52760869565217	1	5.52760869565217	1	92	8.0738493031808	1	14
1.03	1.03	0	1.03	NA	NA	NA	NA	NA
-8.55	-8.55	0	-8.55	NA	NA	NA	NA	NA
NA	2.10824074074074	1	2.10824074074074	1	108	7.23448812089762	1	14
0.91	0.91	0	0.91	NA	NA	NA	NA	NA
0.02	0.02	0	0.02	NA	NA	NA	NA	NA
5.26	5.26	0	5.26	NA	NA	NA	NA	NA
NA	2.75706896551724	1	2.75706896551724	1	116	7.41544322956184	1	14
1.18	1.18	0	1.18	NA	NA	NA	NA	NA
15.84	15.84	0	15.84	NA	NA	NA	NA	NA
1.43	1.43	0	1.43	NA	NA	NA	NA	NA
NA	2.68980952380952	1	2.68980952380952	1	105	6.93260162911337	1	14
22.58	22.58	0	22.58	NA	NA	NA	NA	NA
71.3	71.3	0	71.3	NA	NA	NA	NA	NA
116	116	0	116	NA	NA	NA	NA	NA
125.45	125.45	0	125.45	NA	NA	NA	NA	NA
174.81	174.81	0	174.81	NA	NA	NA	NA	NA
250.12	250.12	0	250.12	NA	NA	NA	NA	NA
337.83	337.83	0	337.83	NA	NA	NA	NA	NA
319.04	319.04	0	319.04	NA	NA	NA	NA	NA
368.67	368.67	0	368.67	NA	NA	NA	NA	NA
388.11	388.11	0	388.11	NA	NA	NA	NA	NA
343.76	343.76	0	343.76	NA	NA	NA	NA	NA
412.62	412.62	0	412.62	NA	NA	NA	NA	NA
425.24	425.24	0	425.24	NA	NA	NA	NA	NA
448.7	448.7	0	448.7	NA	NA	NA	NA	NA
NA	465.441282051282	1	465.441282051282	1	78	54.5670438896453	2	14
456.59	456.59	0	456.59	NA	NA	NA	NA	NA
450.01	450.01	0	450.01	NA	NA	NA	NA	NA
380.86	380.86	0	380.86	NA	NA	NA	NA	NA
491.53	491.53	0	491.53	NA	NA	NA	NA	NA
424.84	424.84	0	424.84	NA	NA	NA	NA	NA
289.8	289.8	0	289.8	NA	NA	NA	NA	NA
314.25	314.25	0	314.25	NA	NA	NA	NA	NA
200.55	200.55	0	200.55	NA	NA	NA	NA	NA
133.3	133.3	0	133.3	NA	NA	NA	NA	NA
88.2	88.2	0	88.2	NA	NA	NA	NA	NA
57.41	57.41	0	57.41	NA	NA	NA	NA	NA
51.08	51.08	0	51.08	NA	NA	NA	NA	NA
21.96	21.96	0	21.96	NA	NA	NA	NA	NA
9.82	9.82	0	9.82	NA	NA	NA	NA	NA
4.52	4.52	0	4.52	NA	NA	NA	NA	NA
3.48	3.48	0	3.48	NA	NA	NA	NA	NA
0.08	0.08	0	0.08	NA	NA	NA	NA	NA
NA	5.84	1	5.84	1	100	9.2048544504813	1	14
NA	5.68313131313131	1	5.68313131313131	1	99	9.11636123327954	1	14
NA	2.48241666666667	1	2.48241666666667	1	120	7.60342304556336	1	14
2.75	2.75	0	2.75	NA	NA	NA	NA	NA
1.35	1.35	0	1.35	NA	NA	NA	NA	NA
NA	2.70398305084746	1	2.70398305084746	1	118	7.57817369016723	1	14
4.57	4.57	0	4.57	NA	NA	NA	NA	NA
NA	2.311	1	2.311	1	110	7.63139975978051	1	14
7.9	7.9	0	7.9	NA	NA	NA	NA	NA
NA	2.60883495145631	1	2.60883495145631	1	103	7.09172554308007	1	14
-0.73	-0.73	0	-0.73	NA	NA	NA	NA	NA
NA	2.81291262135922	1	2.81291262135922	1	103	7.12397163284803	1	14
NA	2.25434782608696	1	2.25434782608696	1	92	6.80845971904214	1	14
NA	2.19804347826087	1	2.19804347826087	1	92	6.79520520016685	1	14
6.61	6.61	0	6.61	NA	NA	NA	NA	NA
NA	2.47915662650602	1	2.47915662650602	1	83	7.04333004057987	1	14
30.4	30.4	0	30.4	NA	NA	NA	NA	NA
62.25	62.25	0	62.25	NA	NA	NA	NA	NA
122.34	122.34	0	122.34	NA	NA	NA	NA	NA
142.49	142.49	0	142.49	NA	NA	NA	NA	NA
219.46	219.46	0	219.46	NA	NA	NA	NA	NA
NA	237.073684210526	1	237.073684210526	1	19	29.4893212706879	1	14
306.58	306.58	0	306.58	NA	NA	NA	NA	NA
NA	326.289230769231	1	326.289230769231	1	13	46.3653738367938	1	14
396.58	396.58	0	396.58	NA	NA	NA	NA	NA
412.37	412.37	0	412.37	NA	NA	NA	NA	NA
480.04	480.04	0	480.04	NA	NA	NA	NA	NA
457.65	457.65	0	457.65	NA	NA	NA	NA	NA
546.92	546.92	0	546.92	NA	NA	NA	NA	NA
452.31	452.31	0	452.31	NA	NA	NA	NA	NA
542.54	542.54	0	542.54	NA	NA	NA	NA	NA
451.77	451.77	0	451.77	NA	NA	NA	NA	NA
309.68	309.68	0	309.68	NA	NA	NA	NA	NA
304.27	304.27	0	304.27	NA	NA	NA	NA	NA
363.11	363.11	0	363.11	NA	NA	NA	NA	NA
399.63	399.63	0	399.63	NA	NA	NA	NA	NA
316.11	316.11	0	316.11	NA	NA	NA	NA	NA
302.79	302.79	0	302.79	NA	NA	NA	NA	NA
179.7	179.7	0	179.7	NA	NA	NA	NA	NA
117.92	117.92	0	117.92	NA	NA	NA	NA	NA
35.88	35.88	0	35.88	NA	NA	NA	NA	NA
5.58	5.58	0	5.58	NA	NA	NA	NA	NA
23.08	23.08	0	23.08	NA	NA	NA	NA	NA
14.68	14.68	0	14.68	NA	NA	NA	NA	NA
4.11	4.11	0	4.11	NA	NA	NA	NA	NA
16.51	16.51	0	16.51	NA	NA	NA	NA	NA
2.18	2.18	0	2.18	NA	NA	NA	NA	NA
NA	7.1834375	1	7.1834375	1	96	10.7872360079304	1	14
11.92	11.92	0	11.92	NA	NA	NA	NA	NA
17.81	17.81	0	17.81	NA	NA	NA	NA	NA
11.44	11.44	0	11.44	NA	NA	NA	NA	NA
10.8	10.8	0	10.8	NA	NA	NA	NA	NA
6.1	6.1	0	6.1	NA	NA	NA	NA	NA
1.07	1.07	0	1.07	NA	NA	NA	NA	NA
1.62	1.62	0	1.62	NA	NA	NA	NA	NA
6.99	6.99	0	6.99	NA	NA	NA	NA	NA
NA	2.32370967741935	1	2.32370967741935	1	62	7.213886707076	1	14
9.79	9.79	0	9.79	NA	NA	NA	NA	NA
1.77	1.77	0	1.77	NA	NA	NA	NA	NA
10.25	10.25	0	10.25	NA	NA	NA	NA	NA
7.04	7.04	0	7.04	NA	NA	NA	NA	NA
-8.13	-8.13	0	-8.13	NA	NA	NA	NA	NA
NA	4.49217391304348	1	4.49217391304348	1	23	5.20277282410913	1	14
NA	4.49217391304348	1	4.49217391304348	1	23	5.20277282410913	1	14
63.76	63.76	0	63.76	NA	NA	NA	NA	NA
59.49	59.49	0	59.49	NA	NA	NA	NA	NA
110.26	110.26	0	110.26	NA	NA	NA	NA	NA
152.69	152.69	0	152.69	NA	NA	NA	NA	NA
217.58	217.58	0	217.58	NA	NA	NA	NA	NA
NA	231.021052631579	1	231.021052631579	1	19	32.7204665639679	1	14
326.48	326.48	0	326.48	NA	NA	NA	NA	NA
348.26	348.26	0	348.26	NA	NA	NA	NA	NA
418.92	418.92	0	418.92	NA	NA	NA	NA	NA
419.81	419.81	0	419.81	NA	NA	NA	NA	NA
407.85	407.85	0	407.85	NA	NA	NA	NA	NA
414.69	414.69	0	414.69	NA	NA	NA	NA	NA
444.73	444.73	0	444.73	NA	NA	NA	NA	NA
495.12	495.12	0	495.12	NA	NA	NA	NA	NA
342.99	342.99	0	342.99	NA	NA	NA	NA	NA
419.23	419.23	0	419.23	NA	NA	NA	NA	NA
420.92	420.92	0	420.92	NA	NA	NA	NA	NA
387.62	387.62	0	387.62	NA	NA	NA	NA	NA
376.52	376.52	0	376.52	NA	NA	NA	NA	NA
380.16	380.16	0	380.16	NA	NA	NA	NA	NA
303.72	303.72	0	303.72	NA	NA	NA	NA	NA
282.27	282.27	0	282.27	NA	NA	NA	NA	NA
193.12	193.12	0	193.12	NA	NA	NA	NA	NA
144.87	144.87	0	144.87	NA	NA	NA	NA	NA
102.31	102.31	0	102.31	NA	NA	NA	NA	NA
76.09	76.09	0	76.09	NA	NA	NA	NA	NA
33.91	33.91	0	33.91	NA	NA	NA	NA	NA
28.88	28.88	0	28.88	NA	NA	NA	NA	NA
30.09	30.09	0	30.09	NA	NA	NA	NA	NA
NA	12.9172151898734	1	12.9172151898734	1	79	13.7451330255111	1	14
NA	6.38912087912088	1	6.38912087912088	1	91	8.78933920513958	1	14
5.21	5.21	0	5.21	NA	NA	NA	NA	NA
4.84	4.84	0	4.84	NA	NA	NA	NA	NA
15.22	15.22	0	15.22	NA	NA	NA	NA	NA
18.11	18.11	0	18.11	NA	NA	NA	NA	NA
20.39	20.39	0	20.39	NA	NA	NA	NA	NA
NA	2.72977011494253	1	2.72977011494253	1	87	6.78317411757424	1	14
NA	2.56112244897959	1	2.56112244897959	1	98	6.79797800178014	1	14
7.41	7.41	0	7.41	NA	NA	NA	NA	NA
2.33	2.33	0	2.33	NA	NA	NA	NA	NA
19.28	19.28	0	19.28	NA	NA	NA	NA	NA
NA	3.20354838709677	1	3.20354838709677	1	93	6.78883188472408	1	14
NA	3.19347826086957	1	3.19347826086957	1	92	6.82533281155822	1	14
5.67	5.67	0	5.67	NA	NA	NA	NA	NA
8.38	8.38	0	8.38	NA	NA	NA	NA	NA
5.5	5.5	0	5.5	NA	NA	NA	NA	NA
-0.2	-0.2	0	-0.2	NA	NA	NA	NA	NA
4.77	4.77	0	4.77	NA	NA	NA	NA	NA
32.51	32.51	0	32.51	NA	NA	NA	NA	NA
107.18	107.18	0	107.18	NA	NA	NA	NA	NA
131.74	131.74	0	131.74	NA	NA	NA	NA	NA
177.37	177.37	0	177.37	NA	NA	NA	NA	NA
207.92	207.92	0	207.92	NA	NA	NA	NA	NA
256.54	256.54	0	256.54	NA	NA	NA	NA	NA
314.95	314.95	0	314.95	NA	NA	NA	NA	NA
396.66	396.66	0	396.66	NA	NA	NA	NA	NA
431.48	431.48	0	431.48	NA	NA	NA	NA	NA
527.57	527.57	0	527.57	NA	NA	NA	NA	NA
538.71	538.71	0	538.71	NA	NA	NA	NA	NA
561.19	561.19	0	561.19	NA	NA	NA	NA	NA
582.21	582.21	0	582.21	NA	NA	NA	NA	NA
521.62	521.62	0	521.62	NA	NA	NA	NA	NA
545.27	545.27	0	545.27	NA	NA	NA	NA	NA
438.05	438.05	0	438.05	NA	NA	NA	NA	NA
507.2	507.2	0	507.2	NA	NA	NA	NA	NA
487.33	487.33	0	487.33	NA	NA	NA	NA	NA
392.71	392.71	0	392.71	NA	NA	NA	NA	NA
361.41	361.41	0	361.41	NA	NA	NA	NA	NA
338.1	338.1	0	338.1	NA	NA	NA	NA	NA
236.2	236.2	0	236.2	NA	NA	NA	NA	NA
183.78	183.78	0	183.78	NA	NA	NA	NA	NA
84.49	84.49	0	84.49	NA	NA	NA	NA	NA
67.43	67.43	0	67.43	NA	NA	NA	NA	NA
56.91	56.91	0	56.91	NA	NA	NA	NA	NA
65.11	65.11	0	65.11	NA	NA	NA	NA	NA
38.26	38.26	0	38.26	NA	NA	NA	NA	NA
44.53	44.53	0	44.53	NA	NA	NA	NA	NA
37.63	37.63	0	37.63	NA	NA	NA	NA	NA
32.33	32.33	0	32.33	NA	NA	NA	NA	NA
12.58	12.58	0	12.58	NA	NA	NA	NA	NA
10.87	10.87	0	10.87	NA	NA	NA	NA	NA
NA	8.94878378378378	1	8.94878378378378	1	74	10.52936350217	1	14
0.53	0.53	0	0.53	NA	NA	NA	NA	NA
2.85	2.85	0	2.85	NA	NA	NA	NA	NA
4.45	4.45	0	4.45	NA	NA	NA	NA	NA
0.96	0.96	0	0.96	NA	NA	NA	NA	NA
-0.27	-0.27	0	-0.27	NA	NA	NA	NA	NA
-3.8	-3.8	0	-3.8	NA	NA	NA	NA	NA
-20.44	-20.44	0	-20.44	NA	NA	NA	NA	NA
6.83	6.83	0	6.83	NA	NA	NA	NA	NA
-3.7	-3.7	0	-3.7	NA	NA	NA	NA	NA
-2.26	-2.26	0	-2.26	NA	NA	NA	NA	NA
NA	3.03807228915663	1	3.03807228915663	1	83	5.80246193708291	1	14
-3.26	-3.26	0	-3.26	NA	NA	NA	NA	NA
NA	2.79987012987013	1	2.79987012987013	1	77	5.48699311134655	1	14
8.2	8.2	0	8.2	NA	NA	NA	NA	NA
31.24	31.24	0	31.24	NA	NA	NA	NA	NA
88.66	88.66	0	88.66	NA	NA	NA	NA	NA
122.37	122.37	0	122.37	NA	NA	NA	NA	NA
168.44	168.44	0	168.44	NA	NA	NA	NA	NA
242.77	242.77	0	242.77	NA	NA	NA	NA	NA
266.75	266.75	0	266.75	NA	NA	NA	NA	NA
358.28	358.28	0	358.28	NA	NA	NA	NA	NA
341.05	341.05	0	341.05	NA	NA	NA	NA	NA
433.3	433.3	0	433.3	NA	NA	NA	NA	NA
512.49	512.49	0	512.49	NA	NA	NA	NA	NA
389.54	389.54	0	389.54	NA	NA	NA	NA	NA
588.7	588.7	0	588.7	NA	NA	NA	NA	NA
622.67	622.67	0	622.67	NA	NA	NA	NA	NA
610.55	610.55	0	610.55	NA	NA	NA	NA	NA
581.33	581.33	0	581.33	NA	NA	NA	NA	NA
564.42	564.42	0	564.42	NA	NA	NA	NA	NA
505.18	505.18	0	505.18	NA	NA	NA	NA	NA
504.69	504.69	0	504.69	NA	NA	NA	NA	NA
417.59	417.59	0	417.59	NA	NA	NA	NA	NA
449.44	449.44	0	449.44	NA	NA	NA	NA	NA
317.14	317.14	0	317.14	NA	NA	NA	NA	NA
295.1	295.1	0	295.1	NA	NA	NA	NA	NA
190.16	190.16	0	190.16	NA	NA	NA	NA	NA
127.95	127.95	0	127.95	NA	NA	NA	NA	NA
98.74	98.74	0	98.74	NA	NA	NA	NA	NA
43.92	43.92	0	43.92	NA	NA	NA	NA	NA
32.67	32.67	0	32.67	NA	NA	NA	NA	NA
42.1	42.1	0	42.1	NA	NA	NA	NA	NA
15.4	15.4	0	15.4	NA	NA	NA	NA	NA
11.5	11.5	0	11.5	NA	NA	NA	NA	NA
9.4	9.4	0	9.4	NA	NA	NA	NA	NA
7.04	7.04	0	7.04	NA	NA	NA	NA	NA
2.05	2.05	0	2.05	NA	NA	NA	NA	NA
1.66	1.66	0	1.66	NA	NA	NA	NA	NA
1.12	1.12	0	1.12	NA	NA	NA	NA	NA
5.03	5.03	0	5.03	NA	NA	NA	NA	NA
-8.67	-8.67	0	-8.67	NA	NA	NA	NA	NA
13.59	13.59	0	13.59	NA	NA	NA	NA	NA
7.47	7.47	0	7.47	NA	NA	NA	NA	NA
2.15	2.15	0	2.15	NA	NA	NA	NA	NA
1.21	1.21	0	1.21	NA	NA	NA	NA	NA
0.81	0.81	0	0.81	NA	NA	NA	NA	NA
1.54	1.54	0	1.54	NA	NA	NA	NA	NA
NA	3.24153846153846	1	3.24153846153846	1	78	6.08106729288366	1	14
0.59	0.59	0	0.59	NA	NA	NA	NA	NA
0.86	0.86	0	0.86	NA	NA	NA	NA	NA
3.87	3.87	0	3.87	NA	NA	NA	NA	NA
12.15	12.15	0	12.15	NA	NA	NA	NA	NA
43.82	43.82	0	43.82	NA	NA	NA	NA	NA
68.93	68.93	0	68.93	NA	NA	NA	NA	NA
102.6	102.6	0	102.6	NA	NA	NA	NA	NA
154.41	154.41	0	154.41	NA	NA	NA	NA	NA
279.86	279.86	0	279.86	NA	NA	NA	NA	NA
274.42	274.42	0	274.42	NA	NA	NA	NA	NA
286.2	286.2	0	286.2	NA	NA	NA	NA	NA
